(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 2, 1.5, 0, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 45.45%, Max Drawdown: 0.05%
(100, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 47.06%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, -0.5, 3, 3): Return: -0.01%, Hit Ratio: 51.52%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 2.5, 2.5): Return: -0.01%, Hit Ratio: 47.06%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 40.54%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 3, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(100, 2, 1.5, 0.5, 0, 3.5, 3): Return: -0.01%, Hit Ratio: 48.78%, Max Drawdown: 0.05%
(100, 2, 2, 0, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 52.63%, Max Drawdown: 0.04%
(100, 2, 2, 0, -0.5, 2.5, 3.5): Return: -0.01%, Hit Ratio: 55.0%, Max Drawdown: 0.03%
(100, 2, 2, 0, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 52.63%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, -0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 55.0%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, 0, 2.5, 3): Return: -0.01%, Hit Ratio: 55.0%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, 0, 2.5, 3.5): Return: -0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, 0.5, 2.5, 3): Return: -0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.13%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.14%
(30, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.14%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 46.53%, Max Drawdown: 0.13%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 46.53%, Max Drawdown: 0.13%
(30, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 47.57%, Max Drawdown: 0.14%
(30, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 41.9%, Max Drawdown: 0.13%
(30, 1, 1.5, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 40.95%, Max Drawdown: 0.13%
(30, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 42.45%, Max Drawdown: 0.13%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 42.06%, Max Drawdown: 0.13%
(30, 1, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 42.06%, Max Drawdown: 0.13%
(30, 1, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 43.12%, Max Drawdown: 0.14%
(30, 1.5, 2, -0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 50.98%, Max Drawdown: 0.05%
(30, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 51.92%, Max Drawdown: 0.06%
(30, 1.5, 2, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 50.91%, Max Drawdown: 0.07%
(30, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 53.7%, Max Drawdown: 0.06%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 51.79%, Max Drawdown: 0.06%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 52.63%, Max Drawdown: 0.06%
(30, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 44.83%, Max Drawdown: 0.07%
(30, 1.5, 2, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 42.86%, Max Drawdown: 0.06%
(30, 1.5, 2, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 43.86%, Max Drawdown: 0.07%
(30, 1.5, 2, 0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 46.55%, Max Drawdown: 0.06%
(30, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 47.46%, Max Drawdown: 0.06%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 49.15%, Max Drawdown: 0.07%
(30, 2, 2, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 51.85%, Max Drawdown: 0.04%
(30, 2, 2, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 46.67%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 48.39%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 48.28%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 45.16%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 2, 2, -0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 47.06%, Max Drawdown: 0.04%
(30, 2, 2, 0, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 46.43%, Max Drawdown: 0.06%
(30, 2, 2, 0, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 41.94%, Max Drawdown: 0.06%
(30, 2, 2, 0, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 43.75%, Max Drawdown: 0.06%
(30, 2, 2, 0, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 46.67%, Max Drawdown: 0.06%
(30, 2, 2, 0, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 43.75%, Max Drawdown: 0.06%
(30, 2, 2, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 48.48%, Max Drawdown: 0.06%
(30, 2, 2, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 45.71%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 37.93%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 34.38%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 36.36%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 38.71%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 36.36%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 41.18%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 44.83%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 40.62%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 45.16%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 47.06%, Max Drawdown: 0.06%
(60, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 36.43%, Max Drawdown: 0.11%
(60, 1, 1, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 36.92%, Max Drawdown: 0.11%
(60, 1, 1, -0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 37.69%, Max Drawdown: 0.1%
(60, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 37.69%, Max Drawdown: 0.11%
(60, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 35.88%, Max Drawdown: 0.11%
(60, 1, 1, 0, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 34.62%, Max Drawdown: 0.11%
(60, 1, 1, 0, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 35.11%, Max Drawdown: 0.11%
(60, 1, 1, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 35.88%, Max Drawdown: 0.11%
(60, 1, 1, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 35.88%, Max Drawdown: 0.12%
(60, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 37.9%, Max Drawdown: 0.1%
(60, 1, 1, 0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 38.1%, Max Drawdown: 0.1%
(60, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 38.4%, Max Drawdown: 0.11%
(60, 1, 1, 0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 38.1%, Max Drawdown: 0.1%
(60, 1, 1, 0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 39.2%, Max Drawdown: 0.11%
(60, 1, 1, 0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 39.52%, Max Drawdown: 0.12%
(60, 1.5, 1, 0, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 42.55%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 40.86%, Max Drawdown: 0.06%
(60, 1.5, 1, 0, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 41.3%, Max Drawdown: 0.07%
(60, 1.5, 1, 0, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 41.49%, Max Drawdown: 0.06%
(60, 1.5, 1, 0, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 41.94%, Max Drawdown: 0.07%
(60, 1.5, 1, 0, -0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 42.55%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 51.35%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 48.72%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 47.62%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 51.22%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(60, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 52.38%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 40.0%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 38.1%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 39.53%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 40.91%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 40.0%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 41.3%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 40.0%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 39.53%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 40.91%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 40.0%, Max Drawdown: 0.07%
(100, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 42.97%, Max Drawdown: 0.1%
(100, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 42.97%, Max Drawdown: 0.1%
(100, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 42.97%, Max Drawdown: 0.1%
(100, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 42.31%, Max Drawdown: 0.1%
(100, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 43.4%, Max Drawdown: 0.09%
(100, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 43.4%, Max Drawdown: 0.09%
(100, 1.5, 1, 0, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 42.45%, Max Drawdown: 0.09%
(100, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 42.45%, Max Drawdown: 0.09%
(100, 2, 1.5, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 58.54%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 59.52%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 57.14%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 58.14%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 47.22%, Max Drawdown: 0.05%
(100, 2, 1.5, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 48.65%, Max Drawdown: 0.05%
(100, 2, 1.5, 0, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 56.41%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 54.76%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 55.0%, Max Drawdown: 0.04%
(100, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 53.49%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 41.67%, Max Drawdown: 0.05%
(100, 2, 1.5, 0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 42.11%, Max Drawdown: 0.05%
(100, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 43.59%, Max Drawdown: 0.05%
(100, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 53.85%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 52.38%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 52.5%, Max Drawdown: 0.04%
(100, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 51.16%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 46.53%, Max Drawdown: 0.13%
(30, 1, 1.5, 0.5, 0, 3, 2.5): Return: -0.03%, Hit Ratio: 40.95%, Max Drawdown: 0.13%
(30, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 42.06%, Max Drawdown: 0.13%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 44.26%, Max Drawdown: 0.07%
(30, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 44.44%, Max Drawdown: 0.08%
(30, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 46.03%, Max Drawdown: 0.07%
(30, 1.5, 1.5, 0, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 43.55%, Max Drawdown: 0.08%
(30, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 45.16%, Max Drawdown: 0.07%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 45.31%, Max Drawdown: 0.08%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 46.88%, Max Drawdown: 0.08%
(30, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 51.92%, Max Drawdown: 0.06%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.91%, Max Drawdown: 0.07%
(30, 2, 1.5, 0, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 38.3%, Max Drawdown: 0.07%
(30, 2, 2, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 46.88%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 48.57%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 46.43%, Max Drawdown: 0.06%
(30, 2, 2, -0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 41.94%, Max Drawdown: 0.06%
(30, 2, 2, 0, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 45.45%, Max Drawdown: 0.06%
(30, 2, 2, 0, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 47.22%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 38.24%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0, 3.5, 3): Return: -0.03%, Hit Ratio: 38.89%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 40.54%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 42.42%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 42.42%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 44.12%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 44.44%, Max Drawdown: 0.06%
(30, 2, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 45.95%, Max Drawdown: 0.06%
(60, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 36.92%, Max Drawdown: 0.11%
(60, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 36.43%, Max Drawdown: 0.11%
(60, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 36.92%, Max Drawdown: 0.11%
(60, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 34.62%, Max Drawdown: 0.12%
(60, 1, 1, 0, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 35.11%, Max Drawdown: 0.12%
(60, 1, 1, 0, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 35.11%, Max Drawdown: 0.12%
(60, 1, 1, 0, 0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 35.61%, Max Drawdown: 0.12%
(60, 1, 1, 0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 36.8%, Max Drawdown: 0.11%
(60, 1, 1, 0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 37.1%, Max Drawdown: 0.12%
(60, 1, 1, 0.5, 0, 3, 2.5): Return: -0.03%, Hit Ratio: 37.3%, Max Drawdown: 0.12%
(60, 1, 1, 0.5, 0, 3, 3): Return: -0.03%, Hit Ratio: 37.3%, Max Drawdown: 0.11%
(60, 1, 1, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 37.6%, Max Drawdown: 0.12%
(60, 1, 1, 0.5, 0, 3.5, 2.5): Return: -0.03%, Hit Ratio: 38.4%, Max Drawdown: 0.12%
(60, 1.5, 1, 0, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 41.49%, Max Drawdown: 0.07%
(60, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 42.5%, Max Drawdown: 0.06%
(60, 2, 1, -0.5, -0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 41.77%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 51.28%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 39.53%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 37.78%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 39.13%, Max Drawdown: 0.06%
(60, 2, 1.5, 0, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 40.54%, Max Drawdown: 0.07%
(60, 2, 1.5, 0, 0, 3.5, 2.5): Return: -0.03%, Hit Ratio: 41.46%, Max Drawdown: 0.07%
(60, 2, 1.5, 0, 0, 3.5, 3): Return: -0.03%, Hit Ratio: 40.48%, Max Drawdown: 0.07%
(60, 2, 1.5, 0, 0, 3.5, 3.5): Return: -0.03%, Hit Ratio: 42.86%, Max Drawdown: 0.07%
(60, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 37.5%, Max Drawdown: 0.06%
(60, 2, 1.5, 0, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 35.71%, Max Drawdown: 0.07%
(60, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 37.21%, Max Drawdown: 0.07%
(60, 2, 1.5, 0, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 37.21%, Max Drawdown: 0.06%
(60, 2, 1.5, 0, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 35.56%, Max Drawdown: 0.07%
(60, 2, 1.5, 0, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 36.96%, Max Drawdown: 0.07%
(60, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 38.64%, Max Drawdown: 0.06%
(60, 2, 1.5, 0, 0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 37.78%, Max Drawdown: 0.06%
(60, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 39.13%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 36.84%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 35.0%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 37.5%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 36.59%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 34.88%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 38.1%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 37.21%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 39.53%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 39.47%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0, 3, 2.5): Return: -0.03%, Hit Ratio: 39.02%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.03%, Hit Ratio: 40.48%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0, 3.5, 3): Return: -0.03%, Hit Ratio: 39.53%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 38.1%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 39.53%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 37.78%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 39.13%, Max Drawdown: 0.07%
(60, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 41.3%, Max Drawdown: 0.07%
(100, 1, 1, 0, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 41.54%, Max Drawdown: 0.1%
(100, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 41.54%, Max Drawdown: 0.1%
(100, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 42.45%, Max Drawdown: 0.1%
(100, 1.5, 1, -0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 42.45%, Max Drawdown: 0.09%
(100, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 42.45%, Max Drawdown: 0.09%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: -0.03%, Hit Ratio: 42.45%, Max Drawdown: 0.09%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.03%, Hit Ratio: 42.45%, Max Drawdown: 0.09%
(100, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 41.51%, Max Drawdown: 0.1%
(100, 1.5, 1, 0, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 41.12%, Max Drawdown: 0.09%
