(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 2, 2, 0, 0, 3, 3): Return: -0.01%, Hit Ratio: 56.76%, Max Drawdown: 0.05%
(100, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 51.22%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, 0, 3.5, 3.5): Return: -0.01%, Hit Ratio: 51.22%, Max Drawdown: 0.03%
(100, 2, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 53.66%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 51.92%, Max Drawdown: 0.05%
(30, 1, 1, -0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 51.92%, Max Drawdown: 0.05%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 51.92%, Max Drawdown: 0.05%
(30, 1, 1, -0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 53.21%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 53.21%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 53.21%, Max Drawdown: 0.06%
(30, 1, 1, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.73%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 48.73%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 48.73%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 50.3%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 50.3%, Max Drawdown: 0.05%
(30, 1, 1, 0, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 47.13%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 47.13%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 47.13%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.12%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 48.12%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 48.12%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 49.11%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 49.11%, Max Drawdown: 0.04%
(30, 1, 1, 0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 49.11%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 53.08%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 49.65%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 49.65%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 49.04%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 49.04%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 48.73%, Max Drawdown: 0.06%
(30, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 50.31%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 46.31%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 46.31%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 46.54%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 46.54%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 47.17%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 47.17%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.03%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 48.03%, Max Drawdown: 0.05%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 47.71%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 52.76%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 52.76%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 52.34%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 49.28%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 49.28%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 51.02%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 49.02%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 49.02%, Max Drawdown: 0.06%
(30, 1, 2, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 50.96%, Max Drawdown: 0.06%
(30, 1, 2, 0, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 50.96%, Max Drawdown: 0.06%
(30, 1, 2, 0, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 50.63%, Max Drawdown: 0.06%
(30, 1, 2, 0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 46.15%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 46.15%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, -0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 47.13%, Max Drawdown: 0.06%
(30, 1, 2, 0.5, -0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 47.13%, Max Drawdown: 0.06%
(30, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 47.97%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 47.97%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 47.65%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 48.43%, Max Drawdown: 0.05%
(30, 1.5, 1, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 58.24%, Max Drawdown: 0.06%
(30, 1.5, 1, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 57.61%, Max Drawdown: 0.06%
(30, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 57.61%, Max Drawdown: 0.06%
(30, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 53.76%, Max Drawdown: 0.06%
(30, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 54.26%, Max Drawdown: 0.06%
(30, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 53.68%, Max Drawdown: 0.06%
(30, 1.5, 1, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 53.26%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 52.69%, Max Drawdown: 0.05%
(30, 1.5, 1, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 52.69%, Max Drawdown: 0.05%
(30, 1.5, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.54%, Max Drawdown: 0.05%
(30, 1.5, 1, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 51.06%, Max Drawdown: 0.05%
(30, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.53%, Max Drawdown: 0.05%
(30, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 51.4%, Max Drawdown: 0.06%
(30, 1.5, 1, 0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 51.4%, Max Drawdown: 0.06%
(30, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 50.93%, Max Drawdown: 0.06%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 60.26%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 56.25%, Max Drawdown: 0.05%
(30, 1.5, 1.5, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 55.56%, Max Drawdown: 0.05%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 53.66%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 54.22%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 53.57%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 51.85%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 51.22%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.6%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 48.19%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 48.39%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 59.21%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 53.85%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 54.43%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 53.75%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 51.28%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 50.63%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 48.1%, Max Drawdown: 0.05%
(30, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 47.5%, Max Drawdown: 0.05%
(30, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 47.78%, Max Drawdown: 0.05%
(30, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 49.09%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 49.06%, Max Drawdown: 0.05%
(30, 2, 1, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 49.06%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 49.06%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 49.09%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 49.23%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 49.28%, Max Drawdown: 0.06%
(30, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 58.33%, Max Drawdown: 0.04%
(30, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 56.76%, Max Drawdown: 0.04%
(30, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 55.56%, Max Drawdown: 0.05%
(30, 2, 1.5, -0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 54.05%, Max Drawdown: 0.05%
(30, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 43.59%, Max Drawdown: 0.04%
(30, 2, 1.5, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 46.15%, Max Drawdown: 0.04%
(30, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 45.95%, Max Drawdown: 0.04%
(30, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 44.74%, Max Drawdown: 0.04%
(30, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 43.59%, Max Drawdown: 0.04%
(30, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 46.94%, Max Drawdown: 0.04%
(30, 2, 1.5, 0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 44.9%, Max Drawdown: 0.04%
(30, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 44.0%, Max Drawdown: 0.04%
(30, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 47.17%, Max Drawdown: 0.05%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 45.28%, Max Drawdown: 0.05%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 44.44%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 58.06%, Max Drawdown: 0.04%
(30, 2, 2, -0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 56.25%, Max Drawdown: 0.04%
(30, 2, 2, -0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 59.52%, Max Drawdown: 0.04%
(30, 2, 2, -0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 57.14%, Max Drawdown: 0.04%
(30, 2, 2, -0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 55.81%, Max Drawdown: 0.04%
(30, 2, 2, -0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 59.18%, Max Drawdown: 0.05%
(30, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 2, 2, 0, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 43.75%, Max Drawdown: 0.04%
(30, 2, 2, 0, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 42.42%, Max Drawdown: 0.04%
(30, 2, 2, 0, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.03%
(30, 2, 2, 0, -0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 46.0%, Max Drawdown: 0.04%
(30, 2, 2, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 46.88%, Max Drawdown: 0.04%
(30, 2, 2, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.04%
(30, 2, 2, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 44.12%, Max Drawdown: 0.04%
(30, 2, 2, 0, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 46.67%, Max Drawdown: 0.03%
(30, 2, 2, 0, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 49.02%, Max Drawdown: 0.05%
(30, 2, 2, 0, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 47.06%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 46.88%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 44.12%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 47.73%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 45.45%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 44.44%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 48.0%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 47.06%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 51.52%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 48.89%, Max Drawdown: 0.03%
(30, 2, 2, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 2, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 49.02%, Max Drawdown: 0.05%
(60, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 51.94%, Max Drawdown: 0.05%
(60, 1, 1, -0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 52.34%, Max Drawdown: 0.05%
(60, 1, 1, -0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 50.68%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 50.34%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 50.34%, Max Drawdown: 0.05%
(60, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 51.33%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 53.21%, Max Drawdown: 0.06%
(60, 1, 1, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 53.21%, Max Drawdown: 0.06%
(60, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 52.83%, Max Drawdown: 0.06%
(60, 1, 1, -0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 52.83%, Max Drawdown: 0.05%
(60, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 52.83%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 49.04%, Max Drawdown: 0.04%
(60, 1, 1, 0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 48.15%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 48.15%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 50.31%, Max Drawdown: 0.05%
(60, 1, 1, 0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 50.31%, Max Drawdown: 0.05%
(60, 1, 1, 0.5, 0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 50.31%, Max Drawdown: 0.05%
(60, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 50.61%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 52.0%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 52.42%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 53.12%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 50.36%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 52.78%, Max Drawdown: 0.06%
(60, 1, 1.5, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 52.78%, Max Drawdown: 0.06%
(60, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 51.7%, Max Drawdown: 0.06%
(60, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 51.7%, Max Drawdown: 0.06%
(60, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(60, 1, 1.5, 0, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.38%, Max Drawdown: 0.05%
(60, 1, 1.5, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 48.91%, Max Drawdown: 0.06%
(60, 1, 1.5, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 49.26%, Max Drawdown: 0.06%
(60, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 48.68%, Max Drawdown: 0.03%
(60, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 48.68%, Max Drawdown: 0.03%
(60, 1, 1.5, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 48.0%, Max Drawdown: 0.03%
(60, 1, 1.5, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 48.0%, Max Drawdown: 0.03%
(60, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 48.37%, Max Drawdown: 0.03%
(60, 1, 1.5, 0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 48.37%, Max Drawdown: 0.03%
(60, 1, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 49.33%, Max Drawdown: 0.05%
(60, 1, 1.5, 0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 49.33%, Max Drawdown: 0.05%
(60, 1, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 49.67%, Max Drawdown: 0.04%
(60, 1, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 49.67%, Max Drawdown: 0.04%
(60, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 52.76%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 48.03%, Max Drawdown: 0.04%
(60, 1, 2, -0.5, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 50.36%, Max Drawdown: 0.05%
(60, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 52.24%, Max Drawdown: 0.05%
(60, 1, 2, -0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 52.82%, Max Drawdown: 0.06%
(60, 1, 2, -0.5, 0.5, 3, 3): Return: -0.02%, Hit Ratio: 52.82%, Max Drawdown: 0.06%
(60, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 51.72%, Max Drawdown: 0.06%
(60, 1, 2, -0.5, 0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 51.72%, Max Drawdown: 0.06%
(60, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 51.37%, Max Drawdown: 0.06%
(60, 1, 2, 0.5, -0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 47.97%, Max Drawdown: 0.03%
(60, 1, 2, 0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 47.97%, Max Drawdown: 0.03%
(60, 1, 2, 0.5, -0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 48.34%, Max Drawdown: 0.03%
(60, 1, 2, 0.5, -0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 48.34%, Max Drawdown: 0.03%
(60, 1, 2, 0.5, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 46.76%, Max Drawdown: 0.03%
(60, 1, 2, 0.5, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 47.65%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 3, 3): Return: -0.02%, Hit Ratio: 47.65%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 48.03%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 48.03%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 47.48%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0.5, 3, 2.5): Return: -0.02%, Hit Ratio: 48.99%, Max Drawdown: 0.05%
