,date,underlying_ATH_close,underlying_ATH_close_per_unit,underlying_ATH_volume,underlying_GTG_close,underlying_GTG_close_per_unit,underlying_GTG_volume,underlying_IMM_close,underlying_IMM_close_per_unit,underlying_IMM_volume,underlying_IMC_close,underlying_IMC_close_per_unit,underlying_IMC_volume,underlying_KZA_close,underlying_KZA_close_per_unit,underlying_KZA_volume,underlying_MSB_close,underlying_MSB_close_per_unit,underlying_MSB_volume,underlying_PLL_close,underlying_PLL_close_per_unit,underlying_PLL_volume,underlying_WBC_close,underlying_WBC_close_per_unit,underlying_WBC_volume,underlying_7751_close,underlying_7751_close_per_unit,underlying_7751_volume,underlying_7267_close,underlying_7267_close_per_unit,underlying_7267_volume,underlying_8591_close,underlying_8591_close_per_unit,underlying_8591_volume,underlying_8411_close,underlying_8411_close_per_unit,underlying_8411_volume,underlying_8306_close,underlying_8306_close_per_unit,underlying_8306_volume,underlying_8604_close,underlying_8604_close_per_unit,underlying_8604_volume,underlying_8316_close,underlying_8316_close_per_unit,underlying_8316_volume,underlying_6758_close,underlying_6758_close_per_unit,underlying_6758_volume,underlying_4502_close,underlying_4502_close_per_unit,underlying_4502_volume,underlying_7203_close,underlying_7203_close_per_unit,underlying_7203_volume,underlying_2600_close,underlying_2600_close_per_unit,underlying_2600_volume,underlying_6160_close,underlying_6160_close_per_unit,underlying_6160_volume,underlying_670_close,underlying_670_close_per_unit,underlying_670_volume,underlying_902_close,underlying_902_close_per_unit,underlying_902_volume,underlying_2628_close,underlying_2628_close_per_unit,underlying_2628_volume,underlying_857_close,underlying_857_close_per_unit,underlying_857_volume,underlying_338_close,underlying_338_close_per_unit,underlying_338_volume,underlying_386_close,underlying_386_close_per_unit,underlying_386_volume,underlying_1055_close,underlying_1055_close_per_unit,underlying_1055_volume,adr_ATHE_close,adr_ATHE_close_per_unit,adr_ATHE_volume,adr_GENE_close,adr_GENE_close_per_unit,adr_GENE_volume,adr_IMMP_close,adr_IMMP_close_per_unit,adr_IMMP_volume,adr_IMRN_close,adr_IMRN_close_per_unit,adr_IMRN_volume,adr_KZIA_close,adr_KZIA_close_per_unit,adr_KZIA_volume,adr_MESO_close,adr_MESO_close_per_unit,adr_MESO_volume,adr_PLL_close,adr_PLL_close_per_unit,adr_PLL_volume,adr_WBK_close,adr_WBK_close_per_unit,adr_WBK_volume,adr_CAJ_close,adr_CAJ_close_per_unit,adr_CAJ_volume,adr_HMC_close,adr_HMC_close_per_unit,adr_HMC_volume,adr_IX_close,adr_IX_close_per_unit,adr_IX_volume,adr_MFG_close,adr_MFG_close_per_unit,adr_MFG_volume,adr_MUFG_close,adr_MUFG_close_per_unit,adr_MUFG_volume,adr_NMR_close,adr_NMR_close_per_unit,adr_NMR_volume,adr_SMFG_close,adr_SMFG_close_per_unit,adr_SMFG_volume,adr_SONY_close,adr_SONY_close_per_unit,adr_SONY_volume,adr_TAK_close,adr_TAK_close_per_unit,adr_TAK_volume,adr_TM_close,adr_TM_close_per_unit,adr_TM_volume,adr_ACH_close,adr_ACH_close_per_unit,adr_ACH_volume,adr_BGNE_close,adr_BGNE_close_per_unit,adr_BGNE_volume,adr_CEA_close,adr_CEA_close_per_unit,adr_CEA_volume,adr_HNP_close,adr_HNP_close_per_unit,adr_HNP_volume,adr_LFC_close,adr_LFC_close_per_unit,adr_LFC_volume,adr_PTR_close,adr_PTR_close_per_unit,adr_PTR_volume,adr_SHI_close,adr_SHI_close_per_unit,adr_SHI_volume,adr_SNP_close,adr_SNP_close_per_unit,adr_SNP_volume,adr_ZNH_close,adr_ZNH_close_per_unit,adr_ZNH_volume,JPY.USD_before_us_open,AUD.USD_before_us_open,HKD.USD_before_us_open,AUD.USD_before_asian_open,JPY.USD_before_asian_open,HKD.USD_before_asian_open
54,2021-01-19,0.036,2.1599999999999997,9468165.0,0.009,5.3999999999999995,6588738.0,0.45,4.5,1056218.0,0.235,9.399999999999999,228709.0,1.31,13.100000000000001,133678.0,2.56,12.8,4775936.0,0.535,53.5,11500474.0,21.6,21.6,8773569.0,2183.0,2183.0,3734400.0,2833.5,2833.5,3402900.0,1790.0,8950.0,4634800.0,1432.5,1432.5,8090300.0,494.6,494.6,43652400.0,577.8,577.8,9219300.0,3442.0,3442.0,5204900.0,10605.0,10605.0,2648900.0,3600.0,3600.0,5024300.0,7708.0,15416.0,4160800.0,2.6,65.0,52392000.0,216.4,2813.2000000000003,1300600.0,3.34,167.0,15290000.0,3.06,122.4,28120000.0,17.94,89.7,201133000.0,2.64,264.0,193400000.0,1.82,182.0,24680000.0,4.08,408.0,217608000.0,4.59,229.5,27296000.0,1.66,1.66,332800.0,4.37,4.37,554300.0,3.35,3.35,593800.0,7.23,7.23,61300.0,10.16,10.16,31900.0,9.45,9.45,1052600.0,46.13,46.13,1520200.0,16.52,16.52,119300.0,21.05,21.05,402700.0,27.48,27.48,828600.0,86.27,86.27,11900.0,2.74,13.700000000000001,993000.0,4.78,4.78,1412300.0,5.6,5.6,172900.0,6.66,33.3,2009500.0,102.23,102.23,470300.0,17.44,34.88,3353300.0,148.13,148.13,252000.0,8.34,8.34,147200.0,356.68,356.68,211700.0,21.35,21.35,21300.0,15.68,15.68,21500.0,11.58,11.58,257100.0,34.28,34.28,104100.0,23.41,23.41,34300.0,52.73,52.73,143300.0,29.29,29.29,26400.0,0.009622462677095637,0.771645,0.1289915633072848,0.7683800000000001,0.009644410582744362,0.12897966764540694
55,2021-01-20,0.035,2.1,10423493.0,0.009,5.3999999999999995,7475297.0,0.425,4.25,3447370.0,0.23,9.200000000000001,144589.0,1.31,13.100000000000001,110100.0,2.47,12.350000000000001,5540055.0,0.63,63.0,23889627.0,21.58,21.58,4776494.0,2225.5,2225.5,5167600.0,2849.0,2849.0,6296800.0,1788.0,8940.0,4170600.0,1411.0,1411.0,9680200.0,489.7,489.7,58812700.0,568.0,568.0,13475400.0,3383.0,3383.0,7213900.0,10590.0,10590.0,2293600.0,3595.0,3595.0,4654100.0,7686.0,15372.0,4398900.0,2.65,66.25,43980000.0,216.2,2810.6,736900.0,3.26,163.0,15536000.0,3.06,122.4,15016000.0,18.06,90.3,97047000.0,2.63,263.0,144292000.0,1.86,186.0,23832000.0,4.07,407.0,168162000.0,4.47,223.5,21382000.0,1.72,1.72,302500.0,4.3,4.3,427800.0,3.31,3.31,787200.0,7.02,7.02,34500.0,10.14,10.14,92600.0,9.51,9.51,339200.0,43.9,43.9,1655500.0,16.79,16.79,74600.0,21.66,21.66,336800.0,27.95,27.95,826200.0,86.99,86.99,10300.0,2.74,13.700000000000001,200900.0,4.77,4.77,671500.0,5.57,5.57,136200.0,6.55,32.75,1068400.0,102.89,102.89,665500.0,17.58,35.16,4065900.0,149.98,149.98,182500.0,8.56,8.56,48100.0,362.8,362.8,196400.0,21.2,21.2,8700.0,15.66,15.66,25300.0,11.68,11.68,399900.0,34.2,34.2,86900.0,23.89,23.89,35900.0,53.01,53.01,96300.0,28.89,28.89,18000.0,0.009638693571697192,0.7735700000000001,0.12900637355993938,0.7709299999999999,0.009625658155268156,0.12900188020288694
56,2021-01-21,0.035,2.1,8718754.0,0.009,5.3999999999999995,4792851.0,0.43,4.3,949533.0,0.23,9.200000000000001,62529.0,1.28,12.8,239165.0,2.46,12.3,3572150.0,0.6,60.0,15376352.0,21.82,21.82,5909313.0,2226.5,2226.5,3974400.0,2892.0,2892.0,5469900.0,1772.5,8862.5,5211200.0,1402.0,1402.0,8567900.0,485.0,485.0,53890800.0,570.2,570.2,11785200.0,3362.0,3362.0,5203800.0,10605.0,10605.0,3083100.0,3591.0,3591.0,6078400.0,7744.0,15488.0,5226300.0,2.8,70.0,108582000.0,219.0,2847.0,765400.0,3.23,161.5,8220000.0,3.03,121.19999999999999,14616000.0,18.2,91.0,87561000.0,2.64,264.0,115682000.0,1.87,187.0,26916000.0,4.12,412.0,144034000.0,4.39,219.49999999999997,18718000.0,1.72,1.72,232500.0,5.48,5.48,37478100.0,3.32,3.32,354100.0,7.32,7.32,59400.0,11.73,11.73,814900.0,9.48,9.48,292600.0,49.69,49.69,1189900.0,16.92,16.92,148400.0,21.32,21.32,318600.0,28.25,28.25,744800.0,85.31,85.31,22600.0,2.71,13.55,288900.0,4.73,4.73,1164200.0,5.55,5.55,171900.0,6.49,32.45,949500.0,102.55,102.55,460500.0,17.3,34.6,3502100.0,151.34,151.34,334200.0,8.91,8.91,121700.0,356.99,356.99,142000.0,20.69,20.69,10500.0,15.56,15.56,8900.0,11.76,11.76,178800.0,34.01,34.01,85500.0,23.92,23.92,14400.0,53.24,53.24,93000.0,28.36,28.36,18200.0,0.009654886096706276,0.77599,0.12900237944937196,0.7762100000000001,0.009659269276504557,0.12900445968503005
57,2021-01-22,0.037,2.2199999999999998,10453931.0,0.012,7.2,394141039.0,0.405,4.050000000000001,4523884.0,0.23,9.200000000000001,376847.0,1.4,14.0,686424.0,2.43,12.15,3763077.0,0.61,61.0,13369318.0,21.78,21.78,4141183.0,2192.0,2192.0,3335900.0,2851.5,2851.5,3827600.0,1734.0,8670.0,6769900.0,1407.5,1407.5,9048800.0,483.0,483.0,51542900.0,562.6,562.6,10602600.0,3339.0,3339.0,5210400.0,10480.0,10480.0,3677000.0,3587.0,3587.0,5491300.0,7660.0,15320.0,4518000.0,2.6,65.0,57400000.0,223.0,2899.0,1363900.0,3.1,155.0,32834000.0,2.93,117.2,21660000.0,17.4,87.0,98559000.0,2.53,252.99999999999997,145450000.0,1.77,177.0,28060000.0,3.96,396.0,199386000.0,4.2,210.0,39278000.0,1.9,1.9,1013200.0,5.55,5.55,2587500.0,3.2,3.2,603200.0,7.28,7.28,31000.0,10.49,10.49,177200.0,9.25,9.25,416000.0,48.14,48.14,843900.0,16.75,16.75,59300.0,21.17,21.17,107900.0,27.59,27.59,825700.0,83.52,83.52,11100.0,2.69,13.45,198200.0,4.67,4.67,939100.0,5.47,5.47,166400.0,6.42,32.1,849200.0,101.11,101.11,528800.0,18.13,36.26,13665400.0,147.95,147.95,247600.0,8.5,8.5,78700.0,374.5,374.5,190100.0,20.43,20.43,26500.0,15.12,15.12,17000.0,11.31,11.31,270800.0,32.71,32.71,92000.0,22.88,22.88,26900.0,51.47,51.47,104500.0,27.64,27.64,28900.0,0.009630061199262187,0.770915,0.12899231205841594,0.7765449999999999,0.00966258261598351,0.1290026290737952
58,2021-01-25,0.037,2.2199999999999998,26526609.0,0.011,6.6,72964614.0,0.415,4.1499999999999995,1103523.0,0.225,9.0,155000.0,1.335,13.35,220509.0,2.41,12.05,2679759.0,0.625,62.5,7991009.0,21.79,21.79,4415003.0,2225.0,2225.0,3307500.0,2824.5,2824.5,4056600.0,1737.0,8685.0,4645900.0,1392.5,1392.5,6536600.0,480.0,480.0,45350900.0,563.0,563.0,7085900.0,3316.0,3316.0,4376100.0,10300.0,10300.0,5212500.0,3714.0,3714.0,10040000.0,7677.0,15354.0,3954900.0,2.61,65.25,29118000.0,229.4,2982.2000000000003,862300.0,3.09,154.5,9698000.0,2.87,114.80000000000001,13120000.0,17.32,86.6,61846000.0,2.45,245.00000000000003,170548000.0,1.74,174.0,16436000.0,3.87,387.0,167722000.0,4.23,211.50000000000003,15660000.0,1.85,1.85,359600.0,5.61,5.61,1565000.0,3.2,3.2,991900.0,7.7,7.7,191800.0,10.08,10.08,111700.0,9.18,9.18,249600.0,55.25,55.25,1543000.0,16.72,16.72,73000.0,21.48,21.48,300500.0,27.24,27.24,582600.0,83.44,83.44,16900.0,2.67,13.35,339600.0,4.66,4.66,1745200.0,5.45,5.45,170200.0,6.36,31.8,877000.0,99.28,99.28,1038500.0,18.37,36.74,11496300.0,146.72,146.72,259400.0,8.42,8.42,34800.0,376.91,376.91,177700.0,20.3,20.3,54400.0,14.72,14.72,15700.0,11.15,11.15,897900.0,31.92,31.92,141300.0,22.5,22.5,24500.0,49.97,49.97,207900.0,27.22,27.22,23100.0,0.009636928711043607,0.77286,0.12900595749533186,0.7718849999999999,0.009633540134222235,0.12899331040778084
59,2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,2322.0,2322.0,10098200.0,2806.5,2806.5,3849400.0,1695.0,8475.0,7098900.0,1386.0,1386.0,4718600.0,477.2,477.2,38526600.0,555.3,555.3,13240700.0,3290.0,3290.0,4533500.0,10285.0,10285.0,3799800.0,3782.0,3782.0,6863000.0,7500.0,15000.0,6878100.0,2.53,63.24999999999999,33162000.0,216.2,2810.6,748200.0,3.1,155.0,11356000.0,2.84,113.6,12790000.0,17.04,85.19999999999999,61216000.0,2.41,241.0,162466000.0,1.7,170.0,23416000.0,3.76,376.0,155548000.0,4.2,210.0,13916000.0,1.83,1.83,231600.0,5.3,5.3,1069800.0,3.15,3.15,872900.0,7.54,7.54,121900.0,10.2,10.2,88600.0,9.17,9.17,326600.0,60.56,60.56,1943700.0,16.88,16.88,76700.0,22.41,22.41,662400.0,27.38,27.38,607100.0,82.73,82.73,17100.0,2.72,13.600000000000001,247000.0,4.69,4.69,761500.0,5.46,5.46,145600.0,6.39,31.95,727300.0,99.71,99.71,495700.0,18.18,36.36,6388000.0,145.98,145.98,204800.0,8.31,8.31,51000.0,358.34,358.34,302800.0,20.32,20.32,16700.0,14.71,14.71,5400.0,11.16,11.16,399600.0,31.19,31.19,211100.0,22.24,22.24,23700.0,49.12,49.12,122200.0,27.56,27.56,16700.0,0.009647806812540894,0.77381,0.12899846878903412,0.771325,0.009638043284676216,0.12900762177115302
60,2021-01-27,0.037,2.2199999999999998,11231307.0,0.011,6.6,29429358.0,0.445,4.45,4064250.0,0.235,9.399999999999999,327467.0,1.29,12.9,204882.0,2.39,11.950000000000001,3320988.0,0.8,80.0,35803727.0,21.66,21.66,8360837.0,2478.0,2478.0,16408000.0,2837.5,2837.5,3958700.0,1693.5,8467.5,6996100.0,1392.0,1392.0,5696100.0,477.7,477.7,34125600.0,554.2,554.2,18218200.0,3278.0,3278.0,5054100.0,10270.0,10270.0,4767300.0,3767.0,3767.0,4872200.0,7528.0,15056.0,7053600.0,2.46,61.5,44436000.0,208.2,2706.6,833700.0,3.11,155.5,14634000.0,2.88,115.19999999999999,9016000.0,17.0,85.0,50219000.0,2.46,246.0,99882000.0,1.7,170.0,17096000.0,3.82,382.0,130922000.0,4.26,213.0,11816000.0,1.79,1.79,1145900.0,4.94,4.94,1027000.0,3.06,3.06,1185800.0,6.96,6.96,103400.0,9.72,9.72,82400.0,8.94,8.94,268200.0,62.32,62.32,1299700.0,16.34,16.34,80600.0,23.8,23.8,871200.0,26.82,26.82,1088800.0,80.2,80.2,17000.0,2.65,13.25,280800.0,4.57,4.57,1933000.0,5.3,5.3,209400.0,6.21,31.05,1799400.0,97.0,97.0,776800.0,17.55,35.1,6461800.0,142.64,142.64,263900.0,7.92,7.92,144700.0,320.71,320.71,511600.0,19.88,19.88,8400.0,14.64,14.64,8500.0,10.84,10.84,566200.0,31.12,31.12,103800.0,22.34,22.34,15500.0,48.43,48.43,112200.0,27.23,27.23,20200.0,0.009617002861280713,0.7688550000000001,0.12899114733841674,0.7747900000000001,0.009651205436457871,0.12899846878839016
61,2021-01-28,0.036,2.1599999999999997,12110655.0,0.01,6.0,19959325.0,0.405,4.050000000000001,3240359.0,0.215,8.6,2236541.0,1.215,12.15,307806.0,2.32,11.6,3523384.0,0.775,77.5,16656002.0,21.46,21.46,7281017.0,2476.5,2476.5,13391200.0,2793.0,2793.0,6808900.0,1682.0,8410.0,7985600.0,1400.0,1400.0,10477700.0,477.7,477.7,62149800.0,544.6,544.6,56535700.0,3288.0,3288.0,8185600.0,10035.0,10035.0,6593700.0,3719.0,3719.0,7377500.0,7397.0,14794.0,21585800.0,2.41,60.25,37410000.0,197.3,2564.9,1249500.0,3.03,151.5,12038000.0,2.81,112.4,26400000.0,16.66,83.3,81372000.0,2.39,239.0,129222000.0,1.75,175.0,41510000.0,3.79,379.0,106970000.0,4.15,207.50000000000003,13772000.0,1.69,1.69,300400.0,4.62,4.62,869900.0,3.1,3.1,467100.0,6.77,6.77,71800.0,9.56,9.56,41600.0,9.21,9.21,280500.0,55.28,55.28,1251500.0,16.5,16.5,224900.0,23.11,23.11,441300.0,26.95,26.95,712600.0,81.48,81.48,20600.0,2.73,13.65,388500.0,4.64,4.64,1040000.0,5.34,5.34,237500.0,6.34,31.7,934100.0,97.65,97.65,960300.0,17.95,35.9,5299700.0,143.3,143.3,183100.0,7.91,7.91,106100.0,318.38,318.38,184900.0,20.07,20.07,14100.0,14.52,14.52,7200.0,10.93,10.93,557200.0,31.23,31.23,69200.0,22.67,22.67,14700.0,48.75,48.75,133200.0,27.33,27.33,13900.0,0.009589336657857156,0.76447,0.12898049943850448,0.7654650000000001,0.009603657073499,0.12899630554666774
62,2021-01-29,0.036,2.1599999999999997,9288631.0,0.01,6.0,26871322.0,0.4,4.0,1931387.0,0.215,8.6,1028027.0,1.205,12.05,147784.0,2.38,11.899999999999999,7432078.0,0.68,68.0,22843967.0,21.13,21.13,8235018.0,2294.5,2294.5,14432100.0,2764.5,2764.5,5560400.0,1675.0,8375.0,7940400.0,1378.5,1378.5,8080700.0,469.3,469.3,65976000.0,551.7,551.7,16387100.0,3245.0,3245.0,7963200.0,10050.0,10050.0,4666300.0,3698.0,3698.0,5272500.0,7300.0,14600.0,7503200.0,2.36,59.0,45696000.0,190.1,2471.2999999999997,1214100.0,3.12,156.0,15790000.0,2.75,110.0,21834000.0,16.46,82.30000000000001,77635000.0,2.35,235.0,111710000.0,1.72,172.0,23532000.0,3.71,371.0,117060000.0,4.33,216.5,30242000.0,1.65,1.65,270000.0,4.48,4.48,695600.0,3.04,3.04,335800.0,6.935,6.935,36600.0,9.67,9.67,69000.0,8.99,8.99,371100.0,49.68,49.68,919500.0,16.04,16.04,121100.0,22.1,22.1,397000.0,26.48,26.48,579600.0,80.93,80.93,15900.0,2.69,13.45,612000.0,4.56,4.56,1636000.0,5.36,5.36,253700.0,6.21,31.05,1325300.0,95.71,95.71,594100.0,17.63,35.26,3686300.0,140.52,140.52,214200.0,7.65,7.65,52400.0,320.0,320.0,257600.0,20.06,20.06,7200.0,14.17,14.17,29400.0,10.64,10.64,502200.0,30.42,30.42,137900.0,21.92,21.92,15700.0,47.42,47.42,99100.0,27.8,27.8,42000.0,0.009552831937899487,0.7695099999999999,0.1289814144235715,0.7678699999999999,0.009592096113023687,0.12897975082450214
63,2021-02-01,0.035,2.1,14532890.0,0.01,6.0,8386819.0,0.395,3.95,1925014.0,0.215,8.6,194918.0,1.225,12.25,282320.0,2.52,12.6,7691687.0,0.7,70.0,23740482.0,21.21,21.21,6527368.0,2355.0,2355.0,7669700.0,2774.0,2774.0,3246200.0,1715.5,8577.5,4473400.0,1400.0,1400.0,7185300.0,475.3,475.3,48960500.0,549.1,549.1,10222700.0,3315.0,3315.0,5018800.0,10155.0,10155.0,2791200.0,3723.0,3723.0,4123100.0,7294.0,14588.0,6018500.0,2.43,60.75000000000001,32448000.0,203.4,2644.2000000000003,1372100.0,3.19,159.5,19092000.0,2.63,105.19999999999999,70080000.0,16.4,82.0,51442000.0,2.35,235.0,117562000.0,1.74,174.0,23154000.0,3.74,374.0,83432000.0,4.43,221.5,32754000.0,1.72,1.72,182700.0,4.55,4.55,683400.0,2.96,2.96,686600.0,6.9,6.9,39800.0,9.8,9.8,63600.0,9.62,9.62,382400.0,53.87,53.87,781100.0,16.25,16.25,86300.0,22.69,22.69,430900.0,26.51,26.51,481600.0,82.59,82.59,11400.0,2.76,13.799999999999999,297100.0,4.62,4.62,1297900.0,5.34,5.34,200500.0,6.35,31.75,927700.0,98.53,98.53,1132000.0,17.75,35.5,3646100.0,140.41,140.41,240900.0,7.95,7.95,58000.0,347.01,347.01,294800.0,20.44,20.44,15500.0,13.91,13.91,66100.0,10.61,10.61,335100.0,30.49,30.49,78500.0,22.44,22.44,12800.0,48.05,48.05,90900.0,28.66,28.66,24400.0,0.009529618053773857,0.7626200000000001,0.12898831881806247,0.7613,0.009547906622343654,0.12897991718247798
64,2021-02-02,0.034,2.04,8316136.0,0.01,6.0,25019953.0,0.405,4.050000000000001,563183.0,0.21,8.4,548683.0,1.215,12.15,97308.0,2.49,12.450000000000001,4344017.0,0.675,67.5,13580230.0,21.42,21.42,6205686.0,2332.0,2332.0,4381400.0,2808.0,2808.0,3655400.0,1730.0,8650.0,5124100.0,1408.5,1408.5,7465800.0,479.0,479.0,44810600.0,545.4,545.4,11614800.0,3296.0,3296.0,5397000.0,10465.0,10465.0,4385400.0,3681.0,3681.0,5403900.0,7455.0,14910.0,5406500.0,2.57,64.25,42602000.0,212.0,2756.0,603500.0,3.2,160.0,10878000.0,2.51,100.39999999999999,102560000.0,16.62,83.10000000000001,40869000.0,2.34,234.0,138966000.0,1.8,180.0,24102000.0,3.75,375.0,83456000.0,4.44,222.00000000000003,14268000.0,1.75,1.75,2414500.0,4.38,4.38,1256200.0,2.96,2.96,378400.0,6.9,6.9,39100.0,9.73,9.73,54900.0,9.5,9.5,228000.0,53.31,53.31,913100.0,16.34,16.34,101200.0,22.29,22.29,221200.0,26.85,26.85,436300.0,83.3,83.3,11300.0,2.74,13.700000000000001,266800.0,4.66,4.66,1461400.0,5.33,5.33,179500.0,6.36,31.8,616300.0,99.24,99.24,962900.0,17.45,34.9,3089000.0,143.12,143.12,303100.0,8.17,8.17,93000.0,352.05,352.05,107000.0,20.59,20.59,16800.0,13.41,13.41,73700.0,10.78,10.78,220500.0,30.61,30.61,63800.0,23.03,23.03,23800.0,48.6,48.6,91300.0,28.12,28.12,8800.0,0.00952562392923164,0.76031,0.1290043764739549,0.76352,0.009531570946081931,0.12898291169942638
65,2021-02-03,0.036,2.1599999999999997,6854296.0,0.01,6.0,5523169.0,0.41,4.1,791575.0,0.205,8.2,647763.0,1.28,12.8,61564.0,2.54,12.7,6099288.0,0.67,67.0,8091524.0,21.75,21.75,7634900.0,2304.5,2304.5,6098100.0,2896.0,2896.0,4783200.0,1765.0,8825.0,4950200.0,1448.0,1448.0,14889100.0,498.0,498.0,86226800.0,562.8,562.8,15517300.0,3382.0,3382.0,8326900.0,10635.0,10635.0,4857800.0,3663.0,3663.0,6182200.0,7782.0,15564.0,9518800.0,2.56,64.0,31880000.0,212.0,2756.0,907900.0,3.17,158.5,16676000.0,2.5,100.0,50164000.0,16.48,82.4,40673000.0,2.37,237.0,136816000.0,1.83,183.0,17452000.0,3.75,375.0,83572000.0,4.48,224.00000000000003,9144000.0,1.83,1.83,537300.0,4.53,4.53,1095200.0,3.11,3.11,830900.0,7.15,7.15,52700.0,10.03,10.03,39800.0,9.6,9.6,146700.0,51.51,51.51,645900.0,16.56,16.56,53900.0,22.16,22.16,280200.0,27.65,27.65,411700.0,84.0,84.0,14000.0,2.79,13.95,218400.0,4.79,4.79,866000.0,5.75,5.75,283500.0,6.45,32.25,805300.0,111.31,111.31,2296800.0,17.43,34.86,2819000.0,148.07,148.07,331700.0,8.14,8.14,69000.0,364.47,364.47,166700.0,20.65,20.65,26800.0,13.64,13.64,46800.0,10.72,10.72,310300.0,31.08,31.08,71100.0,23.26,23.26,22200.0,48.94,48.94,83400.0,28.69,28.69,9600.0,0.009520771944404987,0.76183,0.1290117826463238,0.7614850000000001,0.009520137471000787,0.12900520858577968
66,2021-02-04,0.04,2.4,66800540.0,0.01,6.0,14790336.0,0.425,4.25,2206032.0,0.225,9.0,788218.0,1.27,12.7,130214.0,2.45,12.25,3476990.0,0.665,66.5,5986494.0,21.71,21.71,3934177.0,2369.0,2369.0,5609800.0,2910.0,2910.0,6317100.0,1783.0,8915.0,7474800.0,1452.5,1452.5,8484700.0,500.9,500.9,59983500.0,585.8,585.8,29548500.0,3352.0,3352.0,7902400.0,11650.0,11650.0,17769100.0,3660.0,3660.0,5333100.0,7759.0,15518.0,5014300.0,2.5,62.5,22718000.0,219.0,2847.0,753600.0,3.15,157.5,10800000.0,2.47,98.80000000000001,24866000.0,16.36,81.8,51100000.0,2.38,238.0,172410000.0,1.91,191.0,51564000.0,3.77,377.0,114120000.0,4.38,219.0,10730000.0,1.96,1.96,1302600.0,4.52,4.52,824900.0,3.27,3.27,595500.0,7.15,7.15,38100.0,10.4,10.4,59200.0,9.49,9.49,115800.0,52.97,52.97,1053500.0,16.68,16.68,37000.0,22.71,22.71,169000.0,27.81,27.81,287700.0,85.77,85.77,10800.0,2.81,14.05,390700.0,4.85,4.85,1015500.0,5.64,5.64,162600.0,6.45,32.25,873500.0,110.88,110.88,1038600.0,17.2,34.4,2465300.0,148.02,148.02,169700.0,8.08,8.08,71200.0,371.53,371.53,105600.0,20.49,20.49,11000.0,13.12,13.12,104300.0,10.67,10.67,400700.0,31.11,31.11,64300.0,24.22,24.22,51800.0,48.75,48.75,95400.0,28.39,28.39,17900.0,0.009496450701764398,0.7620399999999999,0.12898781968040218,0.76312,0.009524126994925329,0.12900695605528514
67,2021-02-05,0.04,2.4,16597699.0,0.01,6.0,12959294.0,0.425,4.25,1595527.0,0.225,9.0,281623.0,1.31,13.100000000000001,172816.0,2.53,12.649999999999999,3996805.0,0.66,66.0,8544155.0,22.15,22.15,7666514.0,2364.0,2364.0,4504500.0,2969.0,2969.0,6209500.0,1846.0,9230.0,7739900.0,1489.5,1489.5,12840200.0,505.0,505.0,80165500.0,591.0,591.0,16756300.0,3433.0,3433.0,8294200.0,12450.0,12450.0,15052700.0,3672.0,3672.0,6353600.0,7922.0,15844.0,7806300.0,2.51,62.74999999999999,21850000.0,220.4,2865.2000000000003,381700.0,3.33,166.5,34902000.0,2.46,98.4,28258000.0,16.28,81.4,36664000.0,2.39,239.0,115524000.0,1.79,179.0,67610000.0,3.77,377.0,59198000.0,4.67,233.5,59676000.0,1.91,1.91,472700.0,4.5,4.5,1240800.0,3.18,3.18,951800.0,7.35,7.35,79400.0,10.15,10.15,26900.0,9.61,9.61,134100.0,50.43,50.43,548200.0,16.95,16.95,81800.0,22.52,22.52,157200.0,28.19,28.19,350100.0,88.04,88.04,13500.0,2.87,14.350000000000001,306000.0,4.86,4.86,749200.0,5.67,5.67,219100.0,6.53,32.65,772700.0,116.71,116.71,1524700.0,17.18,34.36,3756000.0,150.86,150.86,221600.0,8.09,8.09,26800.0,371.89,371.89,102500.0,21.5,21.5,29600.0,12.9,12.9,71800.0,10.59,10.59,494900.0,31.11,31.11,69300.0,24.13,24.13,36600.0,49.16,49.16,64700.0,30.03,30.03,40900.0,0.0094618121271055,0.7625500000000001,0.12898998263816294,0.76071,0.009474137973784666,0.12898415945559186
