(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: 1.86%, Hit Ratio: 68.97%, Max Drawdown: 3.23%
(60, 1.5, 1, 0, -0.5, 3, 3): Return: 1.84%, Hit Ratio: 74.47%, Max Drawdown: 3.11%
(60, 1.5, 1, 0, -0.5, 3.5, 3): Return: 1.84%, Hit Ratio: 74.47%, Max Drawdown: 3.11%
(100, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: 1.84%, Hit Ratio: 68.97%, Max Drawdown: 3.23%
(100, 1, 1, 0, 0, 3, 3): Return: 1.83%, Hit Ratio: 73.91%, Max Drawdown: 3.09%
(100, 1, 1, 0, 0, 3, 3.5): Return: 1.83%, Hit Ratio: 73.91%, Max Drawdown: 3.09%
(100, 1, 1, 0, 0, 3.5, 3): Return: 1.83%, Hit Ratio: 73.91%, Max Drawdown: 3.09%
(100, 1, 1, 0, 0, 3.5, 3.5): Return: 1.83%, Hit Ratio: 73.91%, Max Drawdown: 3.09%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 1.83%, Hit Ratio: 75.0%, Max Drawdown: 1.89%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 1.83%, Hit Ratio: 75.0%, Max Drawdown: 1.89%
(100, 2, 1.5, 0, 0.5, 2.5, 3): Return: 1.83%, Hit Ratio: 75.0%, Max Drawdown: 1.89%
(100, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: 1.83%, Hit Ratio: 75.0%, Max Drawdown: 1.89%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: 1.83%, Hit Ratio: 75.86%, Max Drawdown: 1.89%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 1.83%, Hit Ratio: 75.86%, Max Drawdown: 1.89%
(60, 2, 2, 0, -0.5, 2.5, 3): Return: 1.82%, Hit Ratio: 57.89%, Max Drawdown: 2.58%
(60, 2, 2, 0, 0, 3, 3.5): Return: 1.82%, Hit Ratio: 75.0%, Max Drawdown: 3.46%
(60, 2, 2, 0, 0, 3.5, 3.5): Return: 1.82%, Hit Ratio: 75.0%, Max Drawdown: 3.46%
(60, 2, 2, 0, 0.5, 3, 3.5): Return: 1.82%, Hit Ratio: 65.0%, Max Drawdown: 3.46%
(60, 2, 2, 0, 0.5, 3.5, 3.5): Return: 1.82%, Hit Ratio: 65.0%, Max Drawdown: 3.46%
(100, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 1.82%, Hit Ratio: 74.07%, Max Drawdown: 1.89%
(100, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: 1.82%, Hit Ratio: 74.07%, Max Drawdown: 1.89%
(100, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 1.82%, Hit Ratio: 75.0%, Max Drawdown: 1.89%
(30, 1.5, 1, 0.5, 0.5, 3, 3): Return: 1.81%, Hit Ratio: 73.61%, Max Drawdown: 4.14%
(30, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: 1.81%, Hit Ratio: 73.61%, Max Drawdown: 4.14%
(30, 1.5, 1, 0.5, 0.5, 3.5, 3): Return: 1.81%, Hit Ratio: 73.61%, Max Drawdown: 4.14%
(30, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: 1.81%, Hit Ratio: 73.61%, Max Drawdown: 4.14%
(30, 1.5, 1, 0.5, 0.5, 2.5, 3): Return: 1.8%, Hit Ratio: 73.24%, Max Drawdown: 4.14%
(30, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: 1.8%, Hit Ratio: 73.24%, Max Drawdown: 4.14%
(60, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: 1.76%, Hit Ratio: 62.86%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: 1.76%, Hit Ratio: 62.86%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0.5, 0.5, 3, 2.5): Return: 1.76%, Hit Ratio: 63.89%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 1.76%, Hit Ratio: 63.89%, Max Drawdown: 2.96%
(100, 1, 2, 0, -0.5, 3, 2.5): Return: 1.76%, Hit Ratio: 73.47%, Max Drawdown: 2.94%
(100, 1, 2, 0, -0.5, 3.5, 2.5): Return: 1.76%, Hit Ratio: 73.47%, Max Drawdown: 2.94%
(100, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 1.76%, Hit Ratio: 60.87%, Max Drawdown: 2.36%
(60, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: 1.75%, Hit Ratio: 60.0%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 1.75%, Hit Ratio: 60.0%, Max Drawdown: 2.96%
(100, 2, 1, 0, 0, 3, 2.5): Return: 1.75%, Hit Ratio: 71.15%, Max Drawdown: 2.42%
(100, 2, 1, 0, 0, 3.5, 2.5): Return: 1.75%, Hit Ratio: 71.15%, Max Drawdown: 2.42%
(60, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: 1.69%, Hit Ratio: 60.61%, Max Drawdown: 3.11%
(60, 1.5, 1.5, 0, 0, 3, 3.5): Return: 1.69%, Hit Ratio: 68.57%, Max Drawdown: 3.46%
(60, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: 1.69%, Hit Ratio: 68.57%, Max Drawdown: 3.46%
(60, 1.5, 1.5, 0, 0.5, 3, 3.5): Return: 1.69%, Hit Ratio: 65.79%, Max Drawdown: 3.46%
(60, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: 1.69%, Hit Ratio: 65.79%, Max Drawdown: 3.46%
(100, 1, 1, -0.5, 0.5, 2.5, 3): Return: 1.69%, Hit Ratio: 72.0%, Max Drawdown: 3.24%
(100, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: 1.69%, Hit Ratio: 72.0%, Max Drawdown: 3.24%
(100, 1, 1, 0, 0.5, 2.5, 3): Return: 1.69%, Hit Ratio: 70.67%, Max Drawdown: 3.24%
(100, 1, 1, 0, 0.5, 2.5, 3.5): Return: 1.69%, Hit Ratio: 70.67%, Max Drawdown: 3.24%
(100, 1, 2, 0, -0.5, 3, 3): Return: 1.69%, Hit Ratio: 73.47%, Max Drawdown: 3.07%
(100, 1, 2, 0, -0.5, 3, 3.5): Return: 1.69%, Hit Ratio: 73.47%, Max Drawdown: 3.07%
(100, 1, 2, 0, -0.5, 3.5, 3): Return: 1.69%, Hit Ratio: 73.47%, Max Drawdown: 3.07%
(100, 1, 2, 0, -0.5, 3.5, 3.5): Return: 1.69%, Hit Ratio: 73.47%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: 1.69%, Hit Ratio: 76.67%, Max Drawdown: 2.41%
(100, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 1.69%, Hit Ratio: 76.67%, Max Drawdown: 2.41%
(100, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 1.67%, Hit Ratio: 71.62%, Max Drawdown: 3.24%
(100, 1, 1, 0, 0.5, 2.5, 2.5): Return: 1.67%, Hit Ratio: 70.27%, Max Drawdown: 3.24%
(100, 1.5, 2, 0, 0.5, 2.5, 3): Return: 1.67%, Hit Ratio: 80.0%, Max Drawdown: 1.29%
(100, 1.5, 2, 0, 0.5, 2.5, 3.5): Return: 1.67%, Hit Ratio: 80.0%, Max Drawdown: 1.29%
(100, 1.5, 2, 0, 0, 2.5, 2.5): Return: 1.66%, Hit Ratio: 78.26%, Max Drawdown: 1.29%
(100, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: 1.66%, Hit Ratio: 79.17%, Max Drawdown: 1.29%
(100, 1.5, 1.5, 0, 0, 3, 3): Return: 1.65%, Hit Ratio: 75.76%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0, 0, 3, 3.5): Return: 1.65%, Hit Ratio: 75.76%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0, 0, 3.5, 3): Return: 1.65%, Hit Ratio: 75.76%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: 1.65%, Hit Ratio: 75.76%, Max Drawdown: 3.07%
(100, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 1.65%, Hit Ratio: 77.27%, Max Drawdown: 1.29%
(60, 1.5, 2, 0.5, 0, 3, 2.5): Return: 1.61%, Hit Ratio: 72.41%, Max Drawdown: 2.98%
(60, 1.5, 2, 0.5, 0, 3.5, 2.5): Return: 1.61%, Hit Ratio: 72.41%, Max Drawdown: 2.98%
(60, 1.5, 2, 0.5, 0.5, 3, 2.5): Return: 1.61%, Hit Ratio: 68.97%, Max Drawdown: 2.98%
(60, 1.5, 2, 0.5, 0.5, 3.5, 2.5): Return: 1.61%, Hit Ratio: 68.97%, Max Drawdown: 2.98%
(60, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: 1.6%, Hit Ratio: 65.52%, Max Drawdown: 2.98%
(60, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: 1.6%, Hit Ratio: 65.52%, Max Drawdown: 2.98%
(60, 1, 1.5, 0.5, 0, 3, 2.5): Return: 1.59%, Hit Ratio: 73.77%, Max Drawdown: 3.6%
(60, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: 1.59%, Hit Ratio: 73.77%, Max Drawdown: 3.6%
(60, 1, 1.5, 0.5, 0.5, 3, 2.5): Return: 1.59%, Hit Ratio: 74.19%, Max Drawdown: 3.6%
(60, 1, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 1.59%, Hit Ratio: 74.19%, Max Drawdown: 3.6%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: 1.58%, Hit Ratio: 64.29%, Max Drawdown: 1.29%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 1.58%, Hit Ratio: 64.29%, Max Drawdown: 1.29%
(60, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: 1.57%, Hit Ratio: 56.67%, Max Drawdown: 3.45%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 1.57%, Hit Ratio: 60.0%, Max Drawdown: 3.45%
(60, 1, 1, 0, 0, 2.5, 3.5): Return: 1.55%, Hit Ratio: 77.14%, Max Drawdown: 3.44%
(60, 1, 1, 0, 0.5, 2.5, 3.5): Return: 1.54%, Hit Ratio: 76.0%, Max Drawdown: 3.45%
(60, 1.5, 2, 0, -0.5, 2.5, 3): Return: 1.54%, Hit Ratio: 66.67%, Max Drawdown: 3.11%
(60, 1.5, 2, 0, 0, 3, 3.5): Return: 1.54%, Hit Ratio: 77.42%, Max Drawdown: 3.47%
(60, 1.5, 2, 0, 0, 3.5, 3.5): Return: 1.54%, Hit Ratio: 77.42%, Max Drawdown: 3.47%
(60, 1.5, 2, 0, 0.5, 3, 3.5): Return: 1.54%, Hit Ratio: 70.97%, Max Drawdown: 3.47%
(60, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: 1.54%, Hit Ratio: 70.97%, Max Drawdown: 3.47%
(100, 1.5, 2, 0.5, 0, 3, 3): Return: 1.54%, Hit Ratio: 70.37%, Max Drawdown: 3.07%
(100, 1.5, 2, 0.5, 0, 3, 3.5): Return: 1.54%, Hit Ratio: 70.37%, Max Drawdown: 3.07%
(100, 1.5, 2, 0.5, 0, 3.5, 3): Return: 1.54%, Hit Ratio: 70.37%, Max Drawdown: 3.07%
(100, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: 1.54%, Hit Ratio: 70.37%, Max Drawdown: 3.07%
(100, 1.5, 2, 0.5, -0.5, 3, 3): Return: 1.53%, Hit Ratio: 62.96%, Max Drawdown: 3.07%
(100, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 1.53%, Hit Ratio: 62.96%, Max Drawdown: 3.07%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: 1.53%, Hit Ratio: 62.96%, Max Drawdown: 3.07%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 1.53%, Hit Ratio: 62.96%, Max Drawdown: 3.07%
(60, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 1.51%, Hit Ratio: 73.08%, Max Drawdown: 2.98%
(30, 1.5, 1, 0, 0.5, 3, 2.5): Return: 1.49%, Hit Ratio: 75.0%, Max Drawdown: 4.45%
(30, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: 1.49%, Hit Ratio: 75.0%, Max Drawdown: 4.45%
(30, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: 1.48%, Hit Ratio: 75.0%, Max Drawdown: 4.45%
(60, 1, 2, 0.5, 0, 3, 2.5): Return: 1.44%, Hit Ratio: 75.44%, Max Drawdown: 3.75%
(60, 1, 2, 0.5, 0, 3.5, 2.5): Return: 1.44%, Hit Ratio: 75.44%, Max Drawdown: 3.75%
(60, 1, 2, 0.5, 0.5, 3, 2.5): Return: 1.44%, Hit Ratio: 73.68%, Max Drawdown: 3.75%
(60, 1, 2, 0.5, 0.5, 3.5, 2.5): Return: 1.44%, Hit Ratio: 73.68%, Max Drawdown: 3.75%
(100, 2, 1, 0, -0.5, 3, 2.5): Return: 1.44%, Hit Ratio: 70.21%, Max Drawdown: 2.43%
(100, 2, 1, 0, -0.5, 3.5, 2.5): Return: 1.44%, Hit Ratio: 70.21%, Max Drawdown: 2.43%
(60, 2, 2, 0, 0.5, 2.5, 3.5): Return: 1.42%, Hit Ratio: 60.0%, Max Drawdown: 3.46%
(60, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: 1.42%, Hit Ratio: 65.0%, Max Drawdown: 3.46%
(60, 2, 1.5, 0, 0, 2.5, 3.5): Return: 1.41%, Hit Ratio: 60.71%, Max Drawdown: 3.45%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: 1.41%, Hit Ratio: 58.33%, Max Drawdown: 2.37%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 1.41%, Hit Ratio: 58.33%, Max Drawdown: 2.37%
(60, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: 1.4%, Hit Ratio: 57.14%, Max Drawdown: 3.45%
(100, 2, 1, 0, 0, 3, 3): Return: 1.39%, Hit Ratio: 69.23%, Max Drawdown: 3.08%
(100, 2, 1, 0, 0, 3, 3.5): Return: 1.39%, Hit Ratio: 69.23%, Max Drawdown: 3.08%
(100, 2, 1, 0, 0, 3.5, 3): Return: 1.39%, Hit Ratio: 69.23%, Max Drawdown: 3.08%
(100, 2, 1, 0, 0, 3.5, 3.5): Return: 1.39%, Hit Ratio: 69.23%, Max Drawdown: 3.08%
(60, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 1.36%, Hit Ratio: 75.51%, Max Drawdown: 2.98%
(100, 1.5, 1, -0.5, -0.5, 2.5, 2.5): Return: 1.36%, Hit Ratio: 63.83%, Max Drawdown: 1.57%
(60, 2, 1, 0.5, 0.5, 3, 2.5): Return: 1.35%, Hit Ratio: 68.63%, Max Drawdown: 2.89%
(60, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: 1.35%, Hit Ratio: 68.63%, Max Drawdown: 2.89%
(60, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 1.34%, Hit Ratio: 75.0%, Max Drawdown: 2.98%
(60, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 1.34%, Hit Ratio: 75.0%, Max Drawdown: 2.98%
(60, 2, 1, 0.5, 0, 3, 2.5): Return: 1.34%, Hit Ratio: 63.83%, Max Drawdown: 2.89%
(60, 2, 1, 0.5, 0, 3.5, 2.5): Return: 1.34%, Hit Ratio: 63.83%, Max Drawdown: 2.89%
(100, 1.5, 1.5, 0, -0.5, 3, 3): Return: 1.34%, Hit Ratio: 74.19%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 1.34%, Hit Ratio: 74.19%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: 1.34%, Hit Ratio: 74.19%, Max Drawdown: 3.07%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 1.34%, Hit Ratio: 74.19%, Max Drawdown: 3.07%
(60, 2, 1, 0.5, -0.5, 3, 2.5): Return: 1.33%, Hit Ratio: 64.44%, Max Drawdown: 2.89%
(60, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: 1.33%, Hit Ratio: 64.44%, Max Drawdown: 2.89%
(60, 1.5, 1, 0.5, 0.5, 3, 2.5): Return: 1.31%, Hit Ratio: 69.23%, Max Drawdown: 2.96%
(60, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: 1.31%, Hit Ratio: 69.23%, Max Drawdown: 2.96%
(60, 2, 1, 0, 0, 3, 3.5): Return: 1.31%, Hit Ratio: 71.43%, Max Drawdown: 3.46%
(60, 2, 1, 0, 0, 3.5, 3.5): Return: 1.31%, Hit Ratio: 71.43%, Max Drawdown: 3.46%
(100, 1.5, 2, 0, 0, 2.5, 3): Return: 1.31%, Hit Ratio: 75.0%, Max Drawdown: 1.3%
(100, 1.5, 2, 0, 0, 2.5, 3.5): Return: 1.31%, Hit Ratio: 75.0%, Max Drawdown: 1.3%
(60, 1.5, 1, 0.5, 0, 3, 2.5): Return: 1.3%, Hit Ratio: 66.0%, Max Drawdown: 2.96%
(60, 1.5, 1, 0.5, 0, 3.5, 2.5): Return: 1.3%, Hit Ratio: 66.0%, Max Drawdown: 2.96%
(100, 1.5, 2, 0, -0.5, 2.5, 3): Return: 1.3%, Hit Ratio: 73.91%, Max Drawdown: 1.3%
(100, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: 1.3%, Hit Ratio: 73.91%, Max Drawdown: 1.3%
(30, 1.5, 1, 0.5, 0.5, 3, 2.5): Return: 1.29%, Hit Ratio: 72.6%, Max Drawdown: 4.64%
(30, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: 1.29%, Hit Ratio: 72.6%, Max Drawdown: 4.64%
(60, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: 1.29%, Hit Ratio: 65.31%, Max Drawdown: 2.96%
(60, 1.5, 1, 0.5, -0.5, 3.5, 2.5): Return: 1.29%, Hit Ratio: 65.31%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: 1.29%, Hit Ratio: 60.53%, Max Drawdown: 3.46%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 1.29%, Hit Ratio: 63.16%, Max Drawdown: 3.46%
(60, 2, 1, 0, 0.5, 3, 3.5): Return: 1.29%, Hit Ratio: 69.81%, Max Drawdown: 3.46%
(60, 2, 1, 0, 0.5, 3.5, 3.5): Return: 1.29%, Hit Ratio: 69.81%, Max Drawdown: 3.46%
(30, 1.5, 1, 0.5, 0.5, 2.5, 2.5): Return: 1.28%, Hit Ratio: 72.6%, Max Drawdown: 4.64%
(60, 1.5, 1, 0, 0, 3, 3.5): Return: 1.27%, Hit Ratio: 74.0%, Max Drawdown: 3.46%
(60, 1.5, 1, 0, 0, 3.5, 3.5): Return: 1.27%, Hit Ratio: 74.0%, Max Drawdown: 3.46%
(60, 1.5, 1, 0, 0.5, 3, 3.5): Return: 1.26%, Hit Ratio: 72.22%, Max Drawdown: 3.46%
(60, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: 1.26%, Hit Ratio: 72.22%, Max Drawdown: 3.46%
(60, 2, 2, 0, 0, 2.5, 3.5): Return: 1.25%, Hit Ratio: 70.0%, Max Drawdown: 3.46%
(60, 2, 2, 0.5, 0, 2.5, 3.5): Return: 1.25%, Hit Ratio: 70.0%, Max Drawdown: 3.46%
(100, 1, 1, 0.5, 0.5, 2.5, 3): Return: 1.2%, Hit Ratio: 71.05%, Max Drawdown: 3.25%
(100, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: 1.2%, Hit Ratio: 71.05%, Max Drawdown: 3.25%
(60, 1, 2, -0.5, -0.5, 3, 2.5): Return: 1.19%, Hit Ratio: 79.59%, Max Drawdown: 2.98%
(60, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 1.19%, Hit Ratio: 79.59%, Max Drawdown: 2.98%
(100, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: 1.18%, Hit Ratio: 70.67%, Max Drawdown: 3.26%
(30, 2, 1, 0, 0.5, 3, 3): Return: 1.14%, Hit Ratio: 76.47%, Max Drawdown: 3.95%
(30, 2, 1, 0, 0.5, 3, 3.5): Return: 1.14%, Hit Ratio: 76.47%, Max Drawdown: 3.95%
(30, 2, 1, 0, 0.5, 3.5, 3): Return: 1.14%, Hit Ratio: 76.47%, Max Drawdown: 3.95%
(30, 2, 1, 0, 0.5, 3.5, 3.5): Return: 1.14%, Hit Ratio: 76.47%, Max Drawdown: 3.95%
(60, 1, 1, 0.5, 0.5, 3, 2.5): Return: 1.14%, Hit Ratio: 76.71%, Max Drawdown: 3.6%
(60, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 1.14%, Hit Ratio: 76.71%, Max Drawdown: 3.6%
(60, 1.5, 2, 0, 0.5, 2.5, 3.5): Return: 1.14%, Hit Ratio: 67.74%, Max Drawdown: 3.47%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: 1.14%, Hit Ratio: 68.75%, Max Drawdown: 3.47%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: 1.14%, Hit Ratio: 76.47%, Max Drawdown: 2.41%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: 1.14%, Hit Ratio: 76.47%, Max Drawdown: 2.41%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: 1.14%, Hit Ratio: 76.47%, Max Drawdown: 2.41%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 1.14%, Hit Ratio: 76.47%, Max Drawdown: 2.41%
(30, 2, 1, 0, 0.5, 2.5, 3): Return: 1.13%, Hit Ratio: 76.47%, Max Drawdown: 3.95%
(30, 2, 1, 0, 0.5, 2.5, 3.5): Return: 1.13%, Hit Ratio: 76.47%, Max Drawdown: 3.95%
(60, 1, 1, 0.5, 0, 3, 2.5): Return: 1.13%, Hit Ratio: 75.0%, Max Drawdown: 3.6%
(60, 1, 1, 0.5, 0, 3.5, 2.5): Return: 1.13%, Hit Ratio: 75.0%, Max Drawdown: 3.6%
(60, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: 1.12%, Hit Ratio: 62.86%, Max Drawdown: 3.46%
(60, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: 1.12%, Hit Ratio: 62.16%, Max Drawdown: 3.46%
(100, 1.5, 1.5, -0.5, 0, 3, 2.5): Return: 1.12%, Hit Ratio: 74.19%, Max Drawdown: 2.41%
(100, 1.5, 1.5, -0.5, 0, 3.5, 2.5): Return: 1.12%, Hit Ratio: 74.19%, Max Drawdown: 2.41%
(100, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: 1.12%, Hit Ratio: 75.76%, Max Drawdown: 2.41%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 1.12%, Hit Ratio: 75.76%, Max Drawdown: 2.41%
(60, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 1.09%, Hit Ratio: 51.85%, Max Drawdown: 3.45%
(100, 2, 1, 0, -0.5, 3, 3): Return: 1.09%, Hit Ratio: 68.75%, Max Drawdown: 3.08%
(100, 2, 1, 0, -0.5, 3, 3.5): Return: 1.09%, Hit Ratio: 68.75%, Max Drawdown: 3.08%
(100, 2, 1, 0, -0.5, 3.5, 3): Return: 1.09%, Hit Ratio: 68.75%, Max Drawdown: 3.08%
(100, 2, 1, 0, -0.5, 3.5, 3.5): Return: 1.09%, Hit Ratio: 68.75%, Max Drawdown: 3.08%
(60, 1, 1.5, 0, 0, 3, 3.5): Return: 1.03%, Hit Ratio: 79.66%, Max Drawdown: 3.45%
(60, 1, 1.5, 0, 0, 3.5, 3.5): Return: 1.03%, Hit Ratio: 79.66%, Max Drawdown: 3.45%
(100, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 1.03%, Hit Ratio: 73.91%, Max Drawdown: 2.94%
(100, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 1.03%, Hit Ratio: 73.91%, Max Drawdown: 2.94%
(100, 2, 1, -0.5, -0.5, 2.5, 2.5): Return: 1.03%, Hit Ratio: 62.22%, Max Drawdown: 1.58%
(30, 1, 1, 0, 0, 3, 2.5): Return: 1.0%, Hit Ratio: 75.9%, Max Drawdown: 3.47%
(30, 1, 1, 0, 0, 3.5, 2.5): Return: 1.0%, Hit Ratio: 75.9%, Max Drawdown: 3.47%
(60, 1, 1.5, 0, 0.5, 3, 3.5): Return: 1.0%, Hit Ratio: 79.37%, Max Drawdown: 3.45%
(60, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: 1.0%, Hit Ratio: 79.37%, Max Drawdown: 3.45%
(100, 1.5, 1, -0.5, -0.5, 2.5, 3): Return: 1.0%, Hit Ratio: 62.5%, Max Drawdown: 1.57%
(100, 1.5, 1, -0.5, -0.5, 2.5, 3.5): Return: 1.0%, Hit Ratio: 62.5%, Max Drawdown: 1.57%
(30, 1, 1, 0, 0, 3, 3): Return: 0.99%, Hit Ratio: 76.54%, Max Drawdown: 3.47%
(30, 1, 1, 0, 0, 3, 3.5): Return: 0.99%, Hit Ratio: 76.54%, Max Drawdown: 3.47%
(30, 1, 1, 0, 0, 3.5, 3): Return: 0.99%, Hit Ratio: 76.54%, Max Drawdown: 3.47%
(30, 1, 1, 0, 0, 3.5, 3.5): Return: 0.99%, Hit Ratio: 76.54%, Max Drawdown: 3.47%
(30, 1, 1, 0, 0, 2.5, 2.5): Return: 0.98%, Hit Ratio: 72.62%, Max Drawdown: 3.47%
(30, 1, 1, 0, -0.5, 3, 2.5): Return: 0.97%, Hit Ratio: 78.21%, Max Drawdown: 3.47%
(30, 1, 1, 0, -0.5, 3.5, 2.5): Return: 0.97%, Hit Ratio: 78.21%, Max Drawdown: 3.47%
(30, 1, 1, 0, 0, 2.5, 3): Return: 0.97%, Hit Ratio: 73.17%, Max Drawdown: 3.47%
(30, 1, 1, 0, 0, 2.5, 3.5): Return: 0.97%, Hit Ratio: 73.17%, Max Drawdown: 3.47%
(60, 1.5, 2, 0, 0, 2.5, 3.5): Return: 0.97%, Hit Ratio: 74.19%, Max Drawdown: 3.47%
(60, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: 0.97%, Hit Ratio: 71.88%, Max Drawdown: 3.47%
(100, 1, 1.5, -0.5, 0.5, 3, 3): Return: 0.97%, Hit Ratio: 75.86%, Max Drawdown: 3.09%
(100, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.97%, Hit Ratio: 75.86%, Max Drawdown: 3.09%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.97%, Hit Ratio: 75.86%, Max Drawdown: 3.09%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.97%, Hit Ratio: 75.86%, Max Drawdown: 3.09%
(100, 1, 1.5, 0, 0.5, 3, 3): Return: 0.97%, Hit Ratio: 74.14%, Max Drawdown: 3.09%
(100, 1, 1.5, 0, 0.5, 3, 3.5): Return: 0.97%, Hit Ratio: 74.14%, Max Drawdown: 3.09%
(100, 1, 1.5, 0, 0.5, 3.5, 3): Return: 0.97%, Hit Ratio: 74.14%, Max Drawdown: 3.09%
(100, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.97%, Hit Ratio: 74.14%, Max Drawdown: 3.09%
